movie_id,title,release_date,genres
26127,Joshua Tree,1993-04-08,['Action']
9607,Super Mario Bros.,1993-05-28,"['Adventure', 'Fantasy', 'Comedy', 'Family']"
79871,Crazy Love,1993-04-17,"['Comedy', 'Romance', 'Drama']"
6878,Homeward Bound: The Incredible Journey,1993-02-03,"['Adventure', 'Comedy', 'Family']"
695,Short Cuts,1993-09-05,"['Drama', 'Comedy']"
11520,Grumpy Old Men,1993-12-25,['Comedy']
10655,Gettysburg,1993-10-08,"['Drama', 'History', 'War']"
11101,Stalingrad,1993-01-20,"['Drama', 'History', 'War']"
11687,The Visitors,1993-01-27,"['Fantasy', 'Comedy']"
531,The Wrong Trousers,1993-12-17,"['Animation', 'Comedy', 'Family']"
80794,Daughter of Darkness,1993-10-28,"['Thriller', 'Horror', 'Comedy']"
713,The Piano,1993-05-19,"['Drama', 'Romance']"
28260,Return of the Living Dead III,1993-10-01,"['Science Fiction', 'Romance', 'Horror']"
14282,Ninja Scroll,1993-06-05,"['Fantasy', 'Adventure', 'Animation', 'Action']"
161822,Doraemon: Nobita and the Tin Labyrinth,1993-03-06,"['Adventure', 'Animation', 'Family']"
10438,Beethoven's 2nd,1993-12-14,"['Family', 'Comedy']"
9559,A Perfect World,1993-11-24,"['Drama', 'Crime']"
7007,Rising Sun,1993-07-30,"['Action', 'Drama', 'Thriller']"
17189,Battle Angel,1993-06-21,"['Animation', 'Action', 'Science Fiction']"
11236,The Secret Garden,1993-08-13,"['Drama', 'Family', 'Fantasy']"
10057,The Three Musketeers,1993-11-11,"['Action', 'Adventure', 'Comedy']"
46828,Son of the Pink Panther,1993-08-27,"['Comedy', 'Crime']"
15278,CB4,1993-03-12,"['Comedy', 'Music']"
18857,Crime Story,1993-06-24,"['Action', 'Crime', 'Thriller']"
14534,Rudy,1993-09-17,"['Drama', 'History']"
1644,The Vanishing,1993-02-05,"['Thriller', 'Drama', 'Mystery', 'Horror']"
16417,Yankee Zulu,1993-12-01,['Comedy']
11198,City Hunter,1993-01-01,"['Action', 'Adventure', 'Comedy', 'Romance']"
15765,What's Love Got to Do with It,1993-06-09,"['Drama', 'Music', 'History']"
10619,Once Upon a Time in China III,1993-02-11,['Action']
64084,Scorned,1993-07-14,"['Drama', 'Thriller']"
8873,Wayne's World 2,1993-12-10,"['Comedy', 'Music']"
110143,Craving Desire,1993-06-09,"['Drama', 'Thriller']"
19931,The Joy Luck Club,1993-09-08,['Drama']
10909,Kalifornia,1993-06-24,"['Thriller', 'Crime']"
25389,Matinee,1993-01-29,"['Comedy', 'Drama']"
680,Pulp Fiction,1994-09-10,"['Thriller', 'Crime']"
32629,A Chinese Torture Chamber Story,1994-05-19,"['Horror', 'Comedy', 'Drama']"
278,The Shawshank Redemption,1994-09-23,"['Drama', 'Crime']"
34152,Crooklyn,1994-05-13,"['Comedy', 'Drama']"
8587,The Lion King,1994-06-24,"['Family', 'Animation', 'Drama']"
8467,Dumb and Dumber,1994-12-16,['Comedy']
13,Forrest Gump,1994-06-23,"['Comedy', 'Drama', 'Romance']"
27066,The Voyeur,1994-01-27,"['Drama', 'Romance']"
101,Léon: The Professional,1994-09-14,"['Crime', 'Drama', 'Action']"
68428,Girls Unbutton,1994-01-27,"['Comedy', 'Romance']"
2636,The Specialist,1994-10-07,"['Action', 'Thriller']"
628,Interview with the Vampire,1994-11-11,"['Horror', 'Drama', 'Fantasy']"
1637,Speed,1994-06-09,"['Action', 'Adventure', 'Crime']"
854,The Mask,1994-07-29,"['Romance', 'Comedy', 'Crime', 'Fantasy']"
9495,The Crow,1994-05-11,"['Fantasy', 'Action', 'Thriller']"
44251,Dragon Ball Z: Broly - Second Coming,1994-03-12,"['Animation', 'Action', 'Science Fiction']"
11667,Street Fighter,1994-12-23,"['Action', 'Adventure', 'Comedy', 'Thriller']"
11104,Chungking Express,1994-07-14,"['Drama', 'Comedy', 'Romance']"
15969,The Return of Jafar,1994-05-20,"['Family', 'Adventure', 'Animation', 'Romance']"
36955,True Lies,1994-07-15,"['Action', 'Thriller']"
193,Star Trek: Generations,1994-11-18,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
888,The Flintstones,1994-05-26,"['Fantasy', 'Comedy', 'Family']"
11596,New Nightmare,1994-10-13,"['Horror', 'Mystery', 'Fantasy']"
39106,Dragon Ball Z: Bio-Broly,1994-07-09,"['Animation', 'Action', 'Science Fiction']"
11212,Baby's Day Out,1994-07-01,"['Comedy', 'Adventure', 'Family', 'Crime', 'Drama']"
11546,Police Academy: Mission to Moscow,1994-06-09,"['Comedy', 'Crime']"
11011,Ri¢hie Ri¢h,1994-12-19,"['Comedy', 'Family']"
11777,I.Q.,1994-12-24,"['Comedy', 'Drama', 'Romance']"
4476,Legends of the Fall,1994-12-23,"['Adventure', 'Drama', 'Romance', 'War', 'Western']"
36593,Naked Gun 33⅓: The Final Insult,1994-03-18,"['Comedy', 'Crime']"
10897,The Little Rascals,1994-08-05,"['Romance', 'Comedy', 'Family']"
30575,Sailor Moon S the Movie: Hearts in Ice,1994-12-04,"['Animation', 'Fantasy', 'Action', 'Romance', 'Comedy']"
105397,Daughter of Darkness 2,1994-01-01,"['Comedy', 'Crime', 'Thriller', 'Horror']"
241,Natural Born Killers,1994-08-26,"['Crime', 'Thriller', 'Drama']"
522,Ed Wood,1994-09-28,"['Comedy', 'Drama', 'History']"
3049,Ace Ventura: Pet Detective,1994-02-04,"['Comedy', 'Mystery']"
2087,The Getaway,1994-02-11,"['Action', 'Crime', 'Mystery', 'Thriller']"
46717,Intersection,1994-01-21,"['Drama', 'Romance']"
129213,Ghost Sweeper Mikami,1994-12-04,"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror']"
21057,Ocean Waves,1994-10-07,"['Animation', 'Drama', 'Romance']"
712,Four Weddings and a Funeral,1994-03-09,"['Comedy', 'Drama', 'Romance']"
9624,On Deadly Ground,1994-02-18,['Action']
11231,The Next Karate Kid,1994-07-18,"['Action', 'Drama', 'Family', 'Adventure']"
12160,Wyatt Earp,1994-06-24,"['Western', 'Drama', 'Action', 'Adventure']"
15283,Pom Poko,1994-07-16,"['Adventure', 'Animation', 'Fantasy']"
82386,Ranma ½: The Movie 3 — The Super Non-Discriminatory Showdown: Team Ranma vs. the Legendary Phoenix,1994-08-20,"['Animation', 'Comedy']"
10660,It Could Happen to You,1994-07-29,"['Comedy', 'Drama', 'Romance']"
12207,The Legend of Drunken Master,1994-02-03,"['Action', 'Comedy']"
2164,Stargate,1994-10-28,"['Action', 'Adventure', 'Science Fiction']"
1945,Nell,1994-12-23,"['Drama', 'Thriller']"
9331,Clear and Present Danger,1994-08-03,"['Action', 'Drama', 'Thriller']"
15997,The Land Before Time II: The Great Valley Adventure,1994-12-12,"['Animation', 'Adventure', 'Family']"
11592,Serial Mom,1994-04-13,"['Comedy', 'Crime']"
39466,Godzilla vs. SpaceGodzilla,1994-12-10,"['Action', 'Adventure', 'Science Fiction']"
28032,Thumbelina,1994-03-29,"['Animation', 'Family', 'Fantasy', 'Romance', 'Music']"
17585,Surviving the Game,1994-04-15,"['Action', 'Thriller']"
2759,"The Adventures of Priscilla, Queen of the Desert",1994-05-31,"['Drama', 'Comedy']"
10731,The Client,1994-07-20,"['Drama', 'Thriller', 'Crime', 'Mystery']"
306,Beverly Hills Cop III,1994-05-24,"['Action', 'Comedy', 'Crime']"
10714,The Jungle Book,1994-12-23,"['Family', 'Adventure', 'Drama']"
13962,Blank Check,1994-02-11,"['Comedy', 'Family']"
9587,Little Women,1994-12-21,"['Drama', 'Romance']"
18009,Leprechaun 2,1994-04-08,"['Comedy', 'Horror', 'Fantasy']"
25557,The Puppet Masters,1994-10-21,"['Horror', 'Science Fiction', 'Thriller']"
2292,Clerks,1994-10-19,['Comedy']
17809,Fist of Legend,1994-12-22,['Action']
11317,My Girl 2,1994-02-11,"['Comedy', 'Family']"
9058,Only You,1994-03-04,"['Romance', 'Comedy']"
110,Three Colors: Red,1994-05-12,"['Drama', 'Mystery', 'Romance']"
11164,D2: The Mighty Ducks,1994-03-25,"['Comedy', 'Action', 'Family', 'Drama']"
14425,PCU,1994-04-29,['Comedy']
2124,Color of Night,1994-08-19,"['Romance', 'Mystery', 'Thriller']"
22586,The Swan Princess,1994-11-18,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']"
2778,Clifford,1994-04-01,['Comedy']
57834,Blue Sky,1994-09-16,"['Drama', 'Romance']"
3036,Mary Shelley's Frankenstein,1994-11-04,"['Drama', 'Horror', 'Science Fiction', 'Romance']"
40751,Ashes of Time,1994-09-17,"['Drama', 'Action']"
13595,Airheads,1994-08-05,"['Comedy', 'Crime', 'Music']"
4954,Drop Zone,1994-12-08,"['Action', 'Thriller']"
18670,Legend of the Red Dragon,1994-02-05,"['Action', 'Comedy', 'Adventure']"
1909,Don Juan DeMarco,1994-10-12,"['Romance', 'Drama', 'Comedy']"
11395,The Santa Clause,1994-11-11,"['Fantasy', 'Drama', 'Comedy', 'Family']"
8984,Disclosure,1994-12-09,"['Thriller', 'Drama', 'Crime']"
41387,From Beijing with Love,1994-10-13,"['Action', 'Comedy']"
1024,Heavenly Creatures,1994-09-12,"['Drama', 'Fantasy']"
50346,Kickboxer 4: The Aggressor,1994-07-27,"['Action', 'Drama', 'Thriller', 'Romance']"
6280,Junior,1994-11-22,"['Comedy', 'Science Fiction']"
10447,No Escape,1994-04-29,"['Action', 'Drama', 'Science Fiction', 'Thriller']"
9359,Maverick,1994-05-20,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']"
109526,Crayon Shin-chan: The Hidden Treasure of the Buri Buri Kingdom,1994-04-23,"['Comedy', 'Animation', 'Adventure']"
10451,Eat Drink Man Woman,1994-08-03,"['Comedy', 'Drama', 'Romance']"
18885,3 Ninjas Kick Back,1994-02-25,"['Family', 'Adventure', 'Action', 'Comedy']"
13815,Fresh,1994-06-15,"['Crime', 'Drama', 'Thriller']"
8011,Highlander: The Final Dimension,1994-11-29,"['Fantasy', 'Action', 'Adventure']"
109,Three Colors: White,1994-01-26,"['Comedy', 'Drama', 'Mystery']"
10872,The Ref,1994-03-09,"['Comedy', 'Crime', 'Drama']"
10395,Wolf,1994-06-17,"['Fantasy', 'Drama', 'Horror', 'Romance']"
12613,Street Fighter II: The Animated Movie,1994-08-06,"['Animation', 'Action']"
10486,My Father the Hero,1994-02-04,"['Family', 'Comedy', 'Romance']"
27793,The NeverEnding Story III,1994-10-26,"['Fantasy', 'Family']"
9737,Bad Boys,1995-04-07,"['Action', 'Comedy', 'Crime', 'Thriller']"
807,Se7en,1995-09-22,"['Crime', 'Mystery', 'Thriller']"
9482,Judge Dredd,1995-06-30,['Science Fiction']
862,Toy Story,1995-10-30,"['Animation', 'Adventure', 'Family', 'Comedy']"
9348,Species,1995-07-07,"['Science Fiction', 'Horror', 'Action']"
949,Heat,1995-12-15,"['Action', 'Crime', 'Drama']"
414,Batman Forever,1995-06-16,"['Action', 'Crime', 'Fantasy']"
1642,The Net,1995-07-28,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']"
6950,Outbreak,1995-03-10,"['Action', 'Drama', 'Science Fiction', 'Thriller']"
39107,Dragon Ball Z: Fusion Reborn,1995-03-04,"['Animation', 'Action', 'Fantasy', 'Science Fiction']"
39108,Dragon Ball Z: Wrath of the Dragon,1995-07-15,"['Animation', 'Action', 'Science Fiction']"
9603,Clueless,1995-07-19,"['Comedy', 'Romance', 'Drama']"
27098,All Things Fair,1995-03-08,"['Drama', 'Romance', 'War']"
10802,Showgirls,1995-09-22,['Drama']
197,Braveheart,1995-05-24,"['Action', 'Drama', 'History', 'War']"
9323,Ghost in the Shell,1995-11-18,"['Action', 'Animation', 'Science Fiction']"
710,GoldenEye,1995-11-16,"['Adventure', 'Action', 'Thriller']"
55580,P.O. Box Tinto Brass,1995-08-30,['Comedy']
83960,The Eternal Evil of Asia,1995-08-04,"['Horror', 'Action', 'Science Fiction']"
629,The Usual Suspects,1995-07-19,"['Drama', 'Crime', 'Thriller']"
1572,Die Hard: With a Vengeance,1995-05-19,"['Action', 'Thriller']"
8839,Casper,1995-05-26,"['Fantasy', 'Comedy', 'Family']"
10329,Congo,1995-06-09,"['Action', 'Adventure', 'Science Fiction']"
19404,Dilwale Dulhania Le Jayenge,1995-10-20,"['Comedy', 'Drama', 'Romance']"
9273,Ace Ventura: When Nature Calls,1995-11-10,"['Crime', 'Comedy', 'Adventure']"
37797,Whisper of the Heart,1995-07-15,"['Animation', 'Drama', 'Family']"
9344,Kids,1995-07-28,"['Drama', 'Crime']"
568,Apollo 13,1995-06-30,"['Drama', 'History']"
10530,Pocahontas,1995-06-14,"['Adventure', 'Animation', 'Family', 'Romance']"
63,Twelve Monkeys,1995-12-29,"['Science Fiction', 'Thriller', 'Mystery']"
76,Before Sunrise,1995-01-27,"['Drama', 'Romance']"
10634,Friday,1995-04-26,['Comedy']
315035,Unexpected Challenges,1995-01-01,[]
15789,A Goofy Movie,1995-04-07,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']"
9312,Mortal Kombat,1995-08-18,"['Action', 'Fantasy']"
10428,Hackers,1995-09-14,"['Action', 'Crime', 'Thriller', 'Drama']"
12561,Godzilla vs. Destoroyah,1995-12-09,"['Action', 'Science Fiction', 'Horror']"
9804,Waterworld,1995-07-28,"['Adventure', 'Action', 'Science Fiction']"
9598,Babe,1995-07-18,"['Fantasy', 'Drama', 'Comedy', 'Family']"
33542,Rumble in the Bronx,1995-01-21,"['Crime', 'Action', 'Comedy', 'Thriller']"
8068,Desperado,1995-08-25,"['Thriller', 'Action', 'Crime']"
271116,Devil Angel,1995-11-09,['Drama']
10474,The Basketball Diaries,1995-04-21,"['Drama', 'Crime']"
3512,Under Siege 2: Dark Territory,1995-07-13,"['Action', 'Thriller']"
10858,Nixon,1995-12-22,"['Drama', 'History']"
11220,Fallen Angels,1995-09-06,"['Action', 'Romance', 'Crime']"
284552,Lover of the Last Empress,1995-03-17,"['Drama', 'History']"
33689,It Takes Two,1995-11-17,"['Comedy', 'Family', 'Romance']"
21835,A Chinese Odyssey Part Two: Cinderella,1995-02-04,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Romance']"
1710,Copycat,1995-10-27,"['Thriller', 'Crime', 'Mystery']"
524,Casino,1995-11-22,"['Crime', 'Drama', 'History']"
688,The Bridges of Madison County,1995-06-02,"['Drama', 'Romance']"
12110,Dracula: Dead and Loving It,1995-12-22,"['Comedy', 'Horror']"
1408,Cutthroat Island,1995-12-22,"['Action', 'Adventure']"
2405,Joseph,1995-04-10,"['Adventure', 'Drama', 'TV Movie']"
10987,Halloween: The Curse of Michael Myers,1995-09-29,"['Horror', 'Thriller']"
5,Four Rooms,1995-12-09,['Comedy']
6715,The Cure,1995-04-21,"['Drama', 'Family']"
13345,A Chinese Odyssey Part One: Pandora's Box,1995-01-21,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Romance']"
19286,Leprechaun 3,1995-06-27,"['Comedy', 'Horror']"
9691,Assassins,1995-10-06,"['Action', 'Adventure', 'Crime', 'Thriller']"
406,La Haine,1995-05-31,['Drama']
11008,Major Payne,1995-03-24,"['Adventure', 'Comedy', 'Family']"
9560,A Walk in the Clouds,1995-05-27,"['Drama', 'Romance']"
12106,The Quick and the Dead,1995-02-09,"['Western', 'Action']"
11517,Money Train,1995-11-21,"['Action', 'Comedy', 'Crime']"
19101,A Little Princess,1995-05-10,"['Drama', 'Family', 'Fantasy']"
8012,Get Shorty,1995-10-20,"['Comedy', 'Thriller', 'Crime']"
4584,Sense and Sensibility,1995-12-13,"['Drama', 'Romance']"
11017,Billy Madison,1995-02-10,['Comedy']
9091,Sudden Death,1995-10-27,"['Action', 'Drama']"
11929,Dolores Claiborne,1995-03-24,"['Crime', 'Drama', 'Mystery']"
11862,Father of the Bride Part II,1995-12-08,"['Comedy', 'Family']"
16780,The Return of the Texas Chainsaw Massacre,1995-09-22,"['Comedy', 'Horror']"
40508,3 Ninjas Knuckle Up,1995-04-07,"['Family', 'Adventure', 'Action', 'Comedy']"
9067,Tank Girl,1995-03-31,"['Action', 'Comedy', 'Science Fiction', 'Fantasy']"
12665,Powder,1995-10-27,"['Drama', 'Fantasy']"
9263,Now and Then,1995-10-20,"['Comedy', 'Drama', 'Romance']"
10348,Thunderbolt,1995-09-08,"['Action', 'Thriller']"
8963,Crimson Tide,1995-05-12,"['Thriller', 'Action', 'Drama']"
11859,Fair Game,1995-11-03,['Action']
451,Leaving Las Vegas,1995-10-27,"['Drama', 'Romance']"
2293,Mallrats,1995-10-20,"['Romance', 'Comedy']"
9059,Tales from the Crypt: Demon Knight,1995-01-13,"['Horror', 'Comedy', 'Thriller']"
9886,Johnny Mnemonic,1995-05-26,"['Science Fiction', 'Action', 'Adventure']"
11980,The Prophecy,1995-08-05,"['Horror', 'Fantasy', 'Thriller']"
2064,While You Were Sleeping,1995-04-21,"['Romance', 'Comedy']"
42994,Memories,1995-12-23,"['Fantasy', 'Animation', 'Science Fiction']"
21032,Balto,1995-12-22,"['Family', 'Animation', 'Adventure']"
17015,Persuasion,1995-05-01,"['Drama', 'Romance']"
670435,Female Teacher's Diary Forbidden Sex,1995-09-08,['Romance']
2054,Mr. Holland's Opus,1995-12-29,"['Drama', 'Music']"
281,Strange Days,1995-10-13,"['Crime', 'Drama', 'Science Fiction', 'Thriller']"
81218,Devilish Education,1995-01-11,"['Drama', 'Fantasy']"
62568,Angel Heart,1995-05-25,['Drama']
9501,Crying Freeman,1995-04-23,"['Action', 'Crime']"
577,To Die For,1995-09-22,"['Drama', 'Comedy', 'Crime']"
11860,Sabrina,1995-12-15,"['Comedy', 'Romance']"
8512,Devil in a Blue Dress,1995-09-29,"['Thriller', 'Crime', 'Mystery']"
9271,Virtuosity,1995-08-04,"['Action', 'Crime', 'Science Fiction', 'Thriller']"
9802,The Rock,1996-06-07,"['Action', 'Adventure', 'Thriller']"
275,Fargo,1996-03-08,"['Crime', 'Drama', 'Thriller']"
4232,Scream,1996-12-20,"['Crime', 'Horror', 'Mystery']"
492105,New Golden Lotus III,1996-04-13,"['Drama', 'Romance']"
954,Mission: Impossible,1996-05-22,"['Adventure', 'Action', 'Thriller']"
664,Twister,1996-05-10,"['Action', 'Adventure', 'Drama']"
10830,Matilda,1996-08-02,"['Comedy', 'Family', 'Fantasy']"
9303,Bound,1996-09-13,"['Drama', 'Thriller', 'Crime']"
602,Independence Day,1996-06-25,"['Action', 'Adventure', 'Science Fiction']"
10543,Fear,1996-04-12,['Thriller']
9100,The Craft,1996-05-03,"['Horror', 'Drama', 'Fantasy']"
10545,The Hunchback of Notre Dame,1996-06-21,"['Drama', 'Animation', 'Family']"
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996-01-12,['Comedy']
9208,Broken Arrow,1996-02-09,"['Action', 'Thriller', 'Adventure']"
11674,101 Dalmatians,1996-11-27,"['Family', 'Comedy']"
819,Sleepers,1996-10-18,"['Crime', 'Drama', 'Thriller']"
884,Crash,1996-07-17,['Drama']
1592,Primal Fear,1996-03-06,"['Crime', 'Drama', 'Mystery', 'Thriller']"
11543,Kingpin,1996-07-04,['Comedy']
2300,Space Jam,1996-11-15,"['Family', 'Animation', 'Comedy', 'Science Fiction', 'Adventure', 'Fantasy']"
755,From Dusk Till Dawn,1996-01-19,"['Horror', 'Action', 'Thriller', 'Crime']"
2320,Executive Decision,1996-03-15,"['Action', 'Adventure', 'Drama', 'Thriller']"
9390,Jerry Maguire,1996-12-13,"['Comedy', 'Drama', 'Romance']"
199,Star Trek: First Contact,1996-11-22,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
10861,Maximum Risk,1996-09-13,"['Action', 'Thriller']"
492101,New Golden Lotus  I,1996-04-02,['Drama']
11069,Tremors II: Aftershocks,1996-04-09,"['Action', 'Horror', 'Comedy', 'Science Fiction', 'Thriller']"
14553,Stealing Beauty,1996-03-29,"['Drama', 'Romance']"
11228,Daylight,1996-12-06,"['Action', 'Adventure', 'Thriller']"
454,Romeo + Juliet,1996-11-01,"['Drama', 'Romance']"
11238,Aladdin and the King of Thieves,1996-05-20,"['Adventure', 'Animation', 'Family']"
7095,Jack,1996-08-09,"['Comedy', 'Family', 'Drama']"
75,Mars Attacks!,1996-12-13,"['Comedy', 'Fantasy', 'Science Fiction']"
1645,A Time to Kill,1996-07-24,"['Crime', 'Drama', 'Thriller']"
39148,Dragon Ball: The Path to Power,1996-03-04,"['Animation', 'Adventure', 'Fantasy']"
140378,Trilogy of Lust II,1996-10-29,"['Crime', 'Horror']"
10586,The Ghost and the Darkness,1996-10-11,"['Adventure', 'Action', 'Thriller', 'Horror']"
409,The English Patient,1996-11-14,"['Drama', 'Romance', 'War']"
118379,Viva Erotica,1996-11-28,"['Comedy', 'Drama']"
3573,Emma,1996-08-02,"['Romance', 'Comedy', 'Drama']"
9401,2 Days in the Valley,1996-09-11,"['Comedy', 'Crime', 'Thriller']"
10779,The Frighteners,1996-07-18,"['Horror', 'Comedy']"
10723,Bulletproof,1996-09-06,"['Comedy', 'Crime', 'Action']"
9614,Happy Gilmore,1996-02-16,['Comedy']
10061,Escape from L.A.,1996-08-09,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
9279,Jingle All the Way,1996-11-21,"['Family', 'Comedy', 'Adventure']"
11412,The Long Kiss Goodnight,1996-10-11,"['Crime', 'Action', 'Mystery', 'Thriller']"
25518,La Belle Verte,1996-09-18,['Comedy']
2925,The First Wives Club,1996-09-20,['Comedy']
9894,The Cable Guy,1996-06-10,"['Comedy', 'Drama', 'Thriller']"
9294,Phenomenon,1996-07-05,"['Drama', 'Romance', 'Science Fiction', 'Fantasy']"
627,Trainspotting,1996-02-23,"['Drama', 'Crime']"
784,Kolya,1996-05-15,"['Music', 'Drama', 'Comedy']"
12123,Chain Reaction,1996-08-02,"['Science Fiction', 'Action', 'Drama', 'Thriller']"
11867,Barb Wire,1996-05-02,"['Science Fiction', 'Action', 'Adventure']"
11000,The Birdcage,1996-03-08,['Comedy']
20762,The Substitute,1996-04-19,['Action']
10547,The Arrival,1996-05-31,"['Science Fiction', 'Thriller']"
10539,James and the Giant Peach,1996-04-12,"['Adventure', 'Animation', 'Family', 'Fantasy']"
15691,Doctor Who,1996-05-12,"['TV Movie', 'Adventure', 'Science Fiction']"
12254,Emma,1996-10-02,"['Comedy', 'Drama', 'Romance', 'TV Movie']"
9404,Police Story 4: First Strike,1996-02-10,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
10218,Swingers,1996-10-18,['Comedy']
2061,Pusher,1996-08-30,"['Action', 'Crime', 'Drama']"
10684,Courage Under Fire,1996-07-04,"['Drama', 'Thriller', 'Mystery', 'War']"
106164,Doraemon: Nobita and the Galaxy Super-express,1996-03-02,"['Animation', 'Science Fiction', 'Action', 'Family', 'Adventure']"
19164,The Land Before Time IV: Journey Through the Mists,1996-11-01,"['Adventure', 'Animation', 'Comedy', 'Family']"
11511,Kazaam,1996-07-17,"['Fantasy', 'Comedy', 'Family']"
